year,metro,city,genSrc,capacity,cnt,all,0,1,2,3,4,5,6,7,8,9,10,면적
2019,부산,북구,태양광,341.29,6,291132,20476,25254,39564,35461,42406,56340,42643,20377,7531,983,97,771.3
2019,부산,사상구,태양광,1417.07,25,218094,13720,16240,29973,27071,30701,43241,34755,16266,5441,619,67,771.3
2019,부산,사하구,태양광,3271.55,34,321004,21982,27193,41626,40360,47905,57349,48827,25273,9091,1239,159,771.3
2019,부산,서구,태양광,88.52,3,108229,5743,7504,13599,11715,14808,18543,18385,12110,4981,729,112,771.3
2019,부산,수영구,태양광,88.0,4,176148,10571,12378,24107,24205,25593,27920,27608,16572,6296,833,65,771.3
2019,부산,연제구,태양광,112.85,2,209395,15444,17003,26303,28233,32008,34707,30990,17501,6333,792,81,771.3
2019,부산,영도구,태양광,280.55,7,116711,5735,8014,12512,11616,15972,20611,21548,14372,5486,716,129,771.3
2019,부산,중구,태양광,170.28,5,41910,1495,2261,5468,4617,5664,7313,7727,4967,1974,344,80,771.3
2019,부산,해운대구,태양광,1023.35,15,406102,29752,39927,50212,48832,67467,71188,54954,29981,12061,1575,153,771.3
2020,부산,강서구,태양광,32707.35,194,137957,20095,11714,12335,27308,23667,16947,15847,6875,2675,447,47,771.3
2020,부산,금정구,소수력,55.0,1,232666,13033,17710,33309,25228,32184,40618,38764,21672,8757,1192,199,771.3
2020,부산,금정구,태양광,1097.46,25,232666,13033,17710,33309,25228,32184,40618,38764,21672,8757,1192,199,771.3
2020,부산,기장군,태양광,6002.02,48,174545,19153,17475,17066,24960,32215,24006,21398,12335,5150,744,43,771.3
2020,부산,기장군,풍력,8.0,1,174545,19153,17475,17066,24960,32215,24006,21398,12335,5150,744,43,771.3
2020,부산,남구,태양광,711.85,11,267731,18052,23035,35239,30186,41893,42799,40918,24883,9467,1122,137,771.3
2020,부산,동구,태양광,150.0,7,88901,4085,5145,10472,10395,11953,14708,16094,10730,4632,586,101,771.3
2020,부산,동래구,소수력,10.0,1,270745,19635,24970,32682,33078,43184,44392,41028,22291,8253,1093,139,771.3
2020,부산,동래구,태양광,704.48,16,270745,19635,24970,32682,33078,43184,44392,41028,22291,8253,1093,139,771.3
2020,부산,부산진구,태양광,495.5,9,359886,21318,25005,52781,47994,51698,58636,56014,31765,12919,1524,232,771.3
2020,부산,북구,태양광,370.29,7,283952,18994,23301,37585,33517,40485,53951,45465,21308,8206,1036,104,771.3
2020,부산,사상구,태양광,1973.07,32,212586,12355,15088,28932,25224,29363,41190,36718,17132,5849,665,70,771.3
2020,부산,사하구,태양광,3698.77,40,311757,19969,25385,39828,36977,46023,54882,51242,26235,9701,1353,162,771.3
2020,부산,서구,태양광,88.52,3,108135,5622,7287,13541,11206,14707,18002,19114,12369,5426,738,123,771.3
2020,부산,수영구,태양광,198.0,6,176894,10328,11852,24349,23877,25487,27718,28545,17045,6757,875,61,771.3
2020,부산,연제구,태양광,200.85,5,209157,14747,16467,26131,27194,31907,34141,32509,18197,6931,843,90,771.3
2020,부산,영도구,태양광,327.55,8,113342,5139,7403,11990,10610,15159,19559,22171,14556,5886,737,132,771.3
2020,부산,중구,태양광,170.28,5,41523,1320,2027,5679,4471,5394,7074,7891,5110,2097,375,85,771.3
2020,부산,해운대구,태양광,1068.35,17,402169,28511,38150,49068,46789,65829,70290,57902,30796,12974,1698,162,771.3
2021,부산,강서구,소수력,55.0,1,142918,19700,12957,12565,26821,26072,17201,17050,7224,2845,471,12,771.3
2021,부산,강서구,태양광,47027.17,255,142918,19700,12957,12565,26821,26072,17201,17050,7224,2845,471,12,771.3
2021,부산,금정구,소수력,55.0,1,228049,12089,17215,32019,24174,31261,39018,39694,21942,9406,1201,30,771.3
2021,부산,금정구,태양광,1873.46,33,228049,12089,17215,32019,24174,31261,39018,39694,21942,9406,1201,30,771.3
2021,부산,기장군,태양광,8747.02,70,177125,18280,18048,16962,23994,33104,25035,22487,12861,5536,787,31,771.3
2021,부산,기장군,풍력,8.0,1,177125,18280,18048,16962,23994,33104,25035,22487,12861,5536,787,31,771.3
2021,부산,남구,태양광,967.85,12,262069,16611,22527,34143,28193,40440,42202,41484,25136,10112,1191,30,771.3
2021,부산,동구,태양광,150.0,7,87679,3964,4824,10278,10400,11575,14296,16111,10677,4935,604,15,771.3
2021,부산,동래구,소수력,10.0,1,266866,18726,24522,31201,31643,42507,43330,42034,22835,8917,1123,28,771.3
2021,부산,동래구,태양광,782.48,20,266866,18726,24522,31201,31643,42507,43330,42034,22835,8917,1123,28,771.3
2021,부산,부산진구,태양광,594.5,10,353159,20097,24034,50989,47020,50121,56616,57250,31720,13738,1549,25,771.3
2021,부산,북구,태양광,518.29,8,283211,18340,22445,35666,33678,39791,52430,48637,22196,8898,1107,23,771.3
2021,부산,사상구,태양광,2118.07,35,208298,11268,14409,27690,24248,28452,38940,38474,17718,6422,657,20,771.3
2021,부산,사하구,태양광,3949.77,43,306003,18330,24510,38220,34919,44747,53211,53340,26964,10369,1367,26,771.3
2021,부산,서구,태양광,88.52,3,105164,5310,7082,13028,10552,14164,17090,19315,12232,5659,714,18,771.3
2021,부산,수영구,태양광,399.0,8,175095,9838,11464,23723,23505,24951,27141,29010,17297,7213,924,29,771.3
2021,부산,연제구,태양광,229.85,6,207144,13970,16236,24911,26303,31562,33531,33606,18582,7528,889,26,771.3
2021,부산,영도구,태양광,327.55,8,110638,4874,7042,11465,10253,14550,18600,22346,14549,6222,710,27,771.3
2021,부산,중구,태양광,170.28,5,40524,1117,1872,5839,4477,5118,6722,7918,4962,2169,323,7,771.3
2021,부산,해운대구,태양광,1153.35,17,396438,27097,36918,46850,45120,63976,69405,60122,31233,13822,1840,55,771.3
2012,서울,강남구,태양광,71.4,3,564197,42241,73953,85691,101782,101178,82647,46179,21319,7605,1442,160,605.2
2012,서울,강동구,태양광,59.0,3,487905,41022,57411,71142,84337,82008,82104,42104,19634,6899,1110,134,605.2
2012,서울,강서구,태양광,7.95,2,567431,49110,63378,82319,105152,92488,90747,48951,25193,8683,1269,141,605.2
2012,서울,광진구,태양광,10.84,1,371313,27921,41645,61164,67666,63628,56685,30297,16656,4734,791,126,605.2
2012,서울,구로구,태양광,98.28,1,427520,40001,42830,58973,83524,68000,66478,40486,20761,5545,807,115,605.2
2012,서울,금천구,태양광,99.07,1,243288,17802,25735,35565,41711,42381,40509,23174,12510,3279,527,95,605.2
2012,서울,노원구,태양광,221.71,3,597189,50743,83731,79786,93732,109695,91653,46939,29468,9850,1421,171,605.2
2012,서울,도봉구,태양광,92.82,1,362270,28272,43214,50637,55719,62483,61017,33358,20444,6186,844,96,605.2
2012,서울,동작구,태양광,15.0,1,405491,32942,39915,64439,77164,62900,60017,38251,22234,6392,1072,165,605.2
2012,서울,마포구,태양광,400.16,6,384644,33104,38692,57345,76018,64803,52998,32862,21452,6171,1013,186,605.2
2012,서울,서대문구,태양광,19.2,1,315113,23527,34079,46653,52215,53509,47535,29822,20831,5890,899,153,605.2
2012,서울,서초구,태양광,14.0,2,435044,38856,53715,61545,78006,77142,62834,37584,17908,6166,1149,139,605.2
2012,서울,성북구,태양광,127.28,3,481857,41720,51044,69273,83524,81678,72244,44869,28213,7779,1285,228,605.2
2012,서울,송파구,태양광,249.0,3,673115,58613,82563,99589,120455,116056,105211,54689,25687,8696,1412,144,605.2
2012,서울,양천구,태양광,28.38,2,495911,40863,73988,66687,74319,95891,78375,38076,19844,6815,963,90,605.2
2012,서울,영등포구,태양광,127.38,2,391408,32442,37709,55536,73471,64550,61099,37662,21698,6066,960,215,605.2
2012,서울,용산구,태양광,13.0,2,243232,18797,23057,33008,44509,41996,36705,22872,16040,5208,827,213,605.2
2012,서울,은평구,태양광,96.0,3,501480,42799,56470,65794,87524,85092,76916,47903,29491,8038,1162,291,605.2
2012,서울,종로구,태양광,3.0,1,165207,10317,17812,24406,25047,28875,26265,16509,11495,3605,720,156,605.2
2013,서울,강남구,태양광,825.08,6,563599,41991,71562,83845,100617,101823,83445,48055,22639,7887,1559,176,605.2
2013,서울,강동구,태양광,93.7,5,483379,39982,54543,68910,82741,81069,82822,44146,20651,7116,1245,154,605.2
2013,서울,강북구,태양광,127.59,5,338707,24615,34351,43907,55117,57491,55103,37229,23827,5938,942,187,605.2
2013,서울,강서구,태양광,56.92,5,569070,48470,60515,81305,104990,92943,91751,51775,26537,9226,1391,167,605.2
2013,서울,관악구,태양광,20.0,1,518028,35640,43450,93391,105745,79451,73804,50079,28126,7011,1121,210,605.2
2013,서울,광진구,태양광,304.32,7,368927,27188,39275,60254,66639,63263,57593,31138,17546,5044,848,139,605.2
2013,서울,구로구,태양광,128.28,2,424964,39045,41034,57463,81055,68804,66565,41938,22139,5951,853,117,605.2
2013,서울,금천구,태양광,117.07,2,241020,17181,24026,34819,40415,41957,41282,23875,13252,3547,563,103,605.2
2013,서울,노원구,태양광,269.71,5,590479,48657,79966,78635,90289,108930,92799,48393,30613,10444,1573,180,605.2
2013,서울,도봉구,태양광,229.12,4,358582,27287,40836,49220,53970,61923,61830,34348,21524,6593,947,104,605.2
2013,서울,동대문구,태양광,24.0,2,364273,27018,34863,54015,61343,59766,58300,37265,23973,6517,1028,185,605.2
2013,서울,동작구,태양광,136.76,5,410815,32831,38830,64517,77260,64597,61524,39447,23581,6868,1181,179,605.2
2013,서울,마포구,태양광,445.54,8,381856,31955,37305,56744,73576,65775,53550,32859,22177,6647,1076,192,605.2
2013,서울,서대문구,태양광,31.2,2,314110,23045,32519,46187,50841,53552,48373,30370,21801,6228,1027,167,605.2
2013,서울,서초구,태양광,14.0,2,441763,40883,52852,60230,78923,79258,63385,39098,19300,6402,1284,148,605.2
2013,서울,성북구,태양광,237.64,7,476589,40294,49242,67581,79726,82420,72583,45396,29488,8254,1359,246,605.2
2013,서울,송파구,태양광,371.46,6,668415,58031,78841,96202,119074,115954,105258,57426,26912,8986,1573,158,605.2
2013,서울,양천구,태양광,28.38,2,492528,39883,70595,65747,72859,94519,79895,39932,20758,7129,1102,109,605.2
2013,서울,영등포구,태양광,856.35,3,386471,31283,35457,54848,71465,64051,61130,37928,22586,6448,1047,228,605.2
2013,서울,용산구,태양광,13.0,2,239740,18251,22120,31774,42705,41886,36969,22905,16559,5408,933,230,605.2
2013,서울,은평구,태양광,207.0,6,503660,41968,54614,65320,85781,86489,78753,49218,31198,8661,1342,316,605.2
2013,서울,종로구,태양광,3.0,1,160070,9770,16583,23445,23589,28156,26013,16208,11605,3764,763,174,605.2
2014,서울,강남구,태양광,877.96,7,578114,43865,70862,85202,102316,104260,85908,51008,24471,8395,1634,193,605.2
2014,서울,강동구,태양광,588.45,11,476597,38938,51268,67455,80050,79393,82207,46819,21595,7448,1259,165,605.2
2014,서울,강북구,태양광,226.66,8,335025,23600,32328,43692,52086,57041,55353,38180,25022,6538,976,209,605.2
2014,서울,강서구,태양광,199.12,8,585160,50372,59005,83207,107111,95339,94041,56160,28210,9999,1532,184,605.2
2014,서울,관악구,태양광,67.4,3,513186,34323,41005,93909,101385,79214,73370,51337,29761,7529,1130,223,605.2
2014,서울,광진구,태양광,629.81,12,363354,26294,36833,59457,64436,61999,57356,32352,18213,5376,892,146,605.2
2014,서울,구로구,태양광,358.78,6,425831,38589,39315,57359,78938,69538,66991,43941,23492,6630,909,129,605.2
2014,서울,금천구,태양광,299.87,6,238463,16582,22375,34764,38992,40821,41651,24984,13786,3822,573,113,605.2
2014,서울,노원구,태양광,392.11,9,582552,46684,76023,78269,85843,107185,93246,50839,31428,11170,1661,204,605.2
2014,서울,도봉구,태양광,268.42,6,353709,26166,38431,48464,51673,60454,61869,36092,22303,7125,1012,120,605.2
2014,서울,동대문구,태양광,132.0,5,363687,26749,33152,54367,59799,59377,58564,38436,24792,7165,1077,209,605.2
2014,서울,동작구,소수력,300.0,1,407470,32025,36782,64319,74178,64452,61709,40656,24395,7529,1216,209,605.2
2014,서울,동작구,태양광,166.76,6,407470,32025,36782,64319,74178,64452,61709,40656,24395,7529,1216,209,605.2
2014,서울,마포구,태양광,445.54,8,385439,31621,36225,57915,73171,66725,54682,33579,22859,7316,1128,218,605.2
2014,서울,서대문구,태양광,230.3,6,310376,22006,30563,46545,48201,52810,48830,31012,22412,6729,1085,183,605.2
2014,서울,서초구,태양광,230.0,7,449678,42392,52363,60343,78666,81492,64620,40861,20518,6902,1368,153,605.2
2014,서울,성동구,태양광,1091.88,2,296086,23378,27196,43436,51812,51042,47411,27819,17696,5282,851,163,605.2
2014,서울,성북구,태양광,318.19,12,466706,38257,46985,66278,74619,81624,72045,46121,30334,8834,1352,257,605.2
2014,서울,송파구,태양광,462.71,10,664738,57462,75132,94820,116567,115438,105227,60657,28165,9471,1624,175,605.2
2014,서울,양천구,태양광,48.13,3,486221,38765,66656,65285,70290,92141,80596,42141,21565,7504,1154,124,605.2
2014,서울,영등포구,태양광,1083.72,8,382352,29958,33377,55011,69305,62917,61097,39067,23224,7031,1122,243,605.2
2014,서울,용산구,태양광,28.0,3,235951,17361,20949,31490,40729,41176,37012,23459,16643,5863,1009,260,605.2
2014,서울,은평구,태양광,333.5,10,498644,40171,52005,65053,81982,86118,79000,50917,32301,9350,1416,331,605.2
2014,서울,종로구,태양광,3.0,1,156993,9331,15626,23321,22416,27206,25942,16440,11717,4011,787,196,605.2
2014,서울,중구,태양광,792.3,1,128065,8456,9902,17977,21110,21158,21989,14131,9395,3223,596,128,605.2
2014,서울,중랑구,태양광,52.0,3,418836,30647,40155,60013,67991,70549,73444,43212,24551,7097,1041,136,605.2
2015,서울,강남구,태양광,1069.96,11,576495,44866,68049,83293,100853,104137,84565,54003,25811,8950,1754,214,605.2
2015,서울,강동구,태양광,503.7,11,458658,36953,46925,64161,74979,75941,78756,49565,22029,7881,1284,184,605.2
2015,서울,강북구,태양광,286.66,10,330873,22657,30285,43412,49586,55637,55218,39918,25725,7195,1013,227,605.2
2015,서울,강서구,소수력,100.0,2,589074,50383,55998,83941,106920,95417,93601,60884,29298,10807,1634,191,605.2
2015,서울,강서구,태양광,259.54,9,589074,50383,55998,83941,106920,95417,93601,60884,29298,10807,1634,191,605.2
2015,서울,관악구,태양광,109.4,6,509663,33191,38649,94582,98352,78122,72772,53670,30625,8305,1152,243,605.2
2015,서울,광진구,태양광,1044.81,14,360369,25934,34438,59063,63288,60793,56898,34360,18622,5923,895,155,605.2
2015,서울,구로구,태양광,486.78,8,422092,38029,37129,56806,75923,68645,66292,46560,24360,7265,946,137,605.2
2015,서울,금천구,태양광,471.02,9,236284,16328,20752,34550,37628,39528,41742,26502,14324,4204,598,128,605.2
2015,서울,노원구,태양광,392.11,9,574583,45452,71635,77604,82395,104721,92361,54711,31752,12000,1733,219,605.2
2015,서울,도봉구,태양광,297.42,8,351242,25890,35801,47806,50550,59102,61270,38841,22944,7828,1086,124,605.2
2015,서울,동대문구,태양광,179.0,7,360153,26070,31248,54417,57581,58356,57670,40283,25283,7882,1135,228,605.2
2015,서울,동작구,소수력,300.0,1,400641,31342,34494,63113,71143,63573,60339,42259,24838,8054,1261,225,605.2
2015,서울,동작구,태양광,166.76,6,400641,31342,34494,63113,71143,63573,60339,42259,24838,8054,1261,225,605.2
2015,서울,마포구,태양광,588.54,13,387643,31587,34744,58681,72731,66902,55201,35148,23143,8044,1212,250,605.2
2015,서울,서대문구,태양광,245.3,8,312141,22476,29179,47147,47840,52545,48798,32575,22664,7580,1138,199,605.2
2015,서울,서초구,태양광,436.49,10,446764,42159,50436,59466,76749,81327,63601,42630,21375,7400,1439,182,605.2
2015,서울,성동구,태양광,1091.88,2,297003,23518,25795,43672,51194,50282,47842,29714,18131,5789,889,177,605.2
2015,서울,성북구,태양광,513.68,21,459275,37292,44817,65412,70999,80227,70884,47885,30321,9756,1401,281,605.2
2015,서울,송파구,태양광,500.56,12,660302,56779,70908,93616,114278,113482,104466,65430,29209,10204,1730,200,605.2
2015,서울,양천구,태양광,58.13,4,484532,39013,63344,65341,69223,90418,80215,45584,22078,7983,1201,132,605.2
2015,서울,영등포구,태양광,1083.72,8,378504,29502,31029,54712,68215,61493,60002,40948,23502,7721,1162,218,605.2
2015,서울,용산구,태양광,28.0,3,233342,16967,19844,31451,39187,40283,36760,24511,16669,6287,1094,289,605.2
2015,서울,은평구,태양광,356.75,12,497920,39466,49456,65211,80013,85631,78965,53795,33317,10264,1461,341,605.2
2015,서울,종로구,태양광,21.0,2,154986,9256,14547,23272,21826,26288,25567,17157,11792,4261,811,209,605.2
2015,서울,중구,태양광,811.3,2,125733,8179,9105,17668,20607,20436,21476,14661,9385,3476,603,137,605.2
2015,서울,중랑구,태양광,168.0,7,413909,30010,37183,58824,66193,68323,73072,46158,25170,7742,1087,147,605.2
2016,서울,강남구,태양광,1168.96,12,567115,43474,65096,81462,96435,103591,82609,55525,27469,9385,1832,237,605.2
2016,서울,강동구,태양광,461.7,9,444168,34769,43398,61884,71347,73088,75740,51108,23032,8213,1385,204,605.2
2016,서울,강북구,태양광,397.66,14,327195,21631,28351,43432,47400,54538,54834,41217,26426,8027,1098,241,605.2
2016,서울,강서구,소수력,100.0,2,595485,50711,53550,85425,107459,96023,93154,64553,31106,11529,1774,201,605.2
2016,서울,강서구,태양광,259.54,9,595485,50711,53550,85425,107459,96023,93154,64553,31106,11529,1774,201,605.2
2016,서울,관악구,태양광,269.4,10,506851,31654,36374,97145,95116,77193,71901,55034,31911,8984,1270,269,605.2
2016,서울,광진구,태양광,1258.81,18,357215,25222,32260,59460,61798,59439,56510,35636,19421,6378,917,174,605.2
2016,서울,구로구,태양광,606.78,11,417551,36429,35381,56440,72401,68269,65600,48424,25504,7935,1018,150,605.2
2016,서울,금천구,태양광,521.02,10,235386,15943,19417,34506,36817,38379,42149,27871,14988,4571,598,147,605.2
2016,서울,노원구,태양광,461.11,11,567581,44051,67824,77584,79345,102368,91272,57630,32737,12707,1836,227,605.2
2016,서울,도봉구,태양광,455.42,12,348220,25106,33690,47217,48916,57768,60650,41226,23824,8525,1169,129,605.2
2016,서울,동대문구,태양광,179.0,7,355069,25072,29436,54069,55372,57140,56834,41351,25875,8503,1175,242,605.2
2016,서울,동작구,소수력,300.0,1,400997,30774,33047,63826,69763,63798,60016,43587,25789,8837,1309,251,605.2
2016,서울,동작구,태양광,184.76,7,400997,30774,33047,63826,69763,63798,60016,43587,25789,8837,1309,251,605.2
